num,Code,Thickness (mm),xCell,yCell,zCell,Angle (°),Height (mm),Radius (mm),RD,SA (cm^2),SA/VR (1/cm),Porosity,Elastic Modulus (GPa),Yield Strain (-),Yield Stress (MPa),Ultimate Strain (-),Ultimate Stress (MPa),Energy Absorption (MJ/m^3),Plateau Stress (MPa)
529,G,0.2,3,3,3,30,20,5,12.94659244,33.07385571,162.5594498,87.05340756,2.21540621,0.023921164,48.56428391,0.089501268,63.67931857,28.92531274,58.71000699
530,G,0.3,3,3,3,30,20,5,19.36682216,33.48750893,109.5200313,80.63317784,3.609040386,0.023814329,78.72879525,0.117222333,104.6322032,47.79494421,93.95806469
531,G,0.4,3,3,3,30,20,5,25.87244039,33.4031671,82.09930483,74.12755961,5.128298959,0.023736988,111.4737714,0.141163683,150.5524844,65.9140141,128.3319618
532,G,0.2,4,3,3,30,20,5,11.67695703,30.32433629,165.7470855,88.32304297,1.634903079,0.023684288,35.45170857,0.088222826,47.88668183,21.20789925,41.41849838
533,G,0.3,4,3,3,30,20,5,17.58676064,30.69973062,110.7721757,82.41323936,2.684446832,0.024167297,59.50692898,0.108388352,79.51031873,35.38539371,69.92723774
534,G,0.4,4,3,3,30,20,5,23.48541354,31.02771785,83.63437156,76.51458646,3.869922163,0.024110855,85.56728783,0.10838623,115.1180105,50.23611941,99.69048023
535,G,0.2,3,4,3,30,20,5,11.72475445,30.64981341,166.8023862,88.27524555,1.804883357,0.02342608,38.67157531,0.060492921,49.6093946,19.71688415,41.29956214
536,G,0.3,3,4,3,30,20,5,17.59476534,30.95420006,111.2651837,82.40523466,2.947573889,0.023666898,63.86478166,0.076870811,83.08356037,36.71396308,74.50769481
537,G,0.4,3,4,3,30,20,5,23.48853716,30.98631013,83.93528089,76.51146284,4.211272965,0.023759762,91.63629653,0.10711844,120.5797076,52.21395385,105.4137942
538,G,0.2,4,4,3,30,20,5,10.64695606,27.89432724,166.1876577,89.35304394,1.313437683,0.023326356,28.01084013,0.107118595,38.0574884,17.23563616,33.59049496
539,G,0.3,4,4,3,30,20,5,15.98897622,28.2353175,111.4607382,84.01102378,2.151303639,0.023432155,46.10707369,0.094514436,62.87347259,28.03706265,54.12716576
540,G,0.4,4,4,3,30,20,5,21.32436272,28.24845875,84.4966435,78.67563728,3.09483082,0.023816302,67.51776342,0.113417339,91.31275625,40.32960428,78.65071547
541,G,0.2,3,3,4,30,20,5,11.7241613,30.42183411,166.107094,88.2758387,2.352117119,0.023520583,50.61893096,0.059234738,61.06883868,25.82713166,51.48809797
542,G,0.3,3,3,4,30,20,5,17.56617738,30.94373832,111.5363882,82.43382262,3.78439102,0.023328599,80.71575914,0.079404128,100.9123136,42.32264051,84.05331905
543,G,0.4,3,3,4,30,20,5,23.44973959,30.69654651,83.47161998,76.55026041,5.322743713,0.023216011,112.9273888,0.118482757,144.9902193,57.77339295,118.7167113
544,G,0.2,4,3,4,30,20,5,10.69578305,27.90192996,165.5087902,89.30421695,1.913691748,0.023214156,40.59735545,0.07052967,48.20536812,20.77284519,41.75388544
545,G,0.3,4,3,4,30,20,5,16.00892103,28.0574448,111.4086552,83.99107897,3.091733671,0.023165987,65.43959473,0.074299085,79.83331913,35.23827773,69.60109324
546,G,0.4,4,3,4,30,20,5,21.34853534,28.30873365,83.66178568,78.65146466,4.373232305,0.023135199,92.42913699,0.09067297,114.7878452,48.31258346,99.25487017
547,G,0.2,3,4,4,30,20,5,10.67516424,27.99835804,166.406437,89.32483576,2.012457671,0.023095404,42.4536072,0.064250302,50.80930797,21.14696538,42.00643268
548,G,0.3,3,4,4,30,20,5,15.97510248,28.31476805,111.6379453,84.02489752,3.252173733,0.022992021,68.269699,0.06676271,83.47772348,33.93698708,69.12561235
549,G,0.4,3,4,4,30,20,5,21.3414455,28.42501818,84.11642407,78.6585545,4.583812819,0.023095875,96.69954451,0.079364848,119.8594541,39.06037383,90.05822453
550,G,0.2,4,4,4,30,20,5,9.727011061,24.93686891,164.4686069,90.27298894,1.541933052,0.023069289,32.48743341,0.055435663,40.08357551,17.35937353,33.98012752
551,G,0.3,4,4,4,30,20,5,14.5696203,25.38507755,110.1499168,85.4303797,2.505597867,0.023324934,53.43170991,0.079364479,67.01723823,28.77801697,56.0095954
552,G,0.4,4,4,4,30,20,5,19.39645836,25.25545482,83.32023923,80.60354164,3.569258872,0.023313018,76.07167762,0.10582366,96.57863771,41.80834049,80.95361721
553,G,0.2,3,3,3,60,20,5,12.90823976,33.07590873,163.3577822,87.09176024,2.253096575,0.023823293,49.1699868,0.088189512,63.37532188,28.45634373,56.65791761
554,G,0.3,3,3,3,60,20,5,19.35627016,33.35114991,109.2194461,80.64372984,3.67004641,0.023649179,79.45349284,0.139866638,104.5963678,47.78166159,95.43348965
555,G,0.4,3,3,3,60,20,5,25.8388511,33.51726531,81.87663913,74.1611489,5.221547298,0.023480826,112.1631472,0.186520064,151.4886545,66.37187526,132.4689065
556,G,0.2,4,3,3,60,20,5,11.73249684,30.66957309,165.90682,88.26750316,1.706354837,0.023563606,36.79516292,0.078109443,47.5938877,21.94222963,43.44662175
557,G,0.3,4,3,3,60,20,5,17.58738327,30.90673855,111.1217435,82.41261673,2.793399601,0.023666854,60.52418185,0.096999872,78.71798166,36.65769751,73.01876546
558,G,0.4,4,3,3,60,20,5,23.46232801,30.70029469,83.37110021,76.53767199,3.98668156,0.023815587,86.97180001,0.160005653,113.6786757,52.41035571,103.0427741
559,G,0.2,3,4,3,60,20,5,11.72235812,30.52881593,165.7583873,88.27764188,2.359092097,0.023298698,50.24558898,0.052895081,60.47638832,26.22901733,52.82325101
560,G,0.3,3,4,3,60,20,5,17.5903535,30.68469607,111.001514,82.4096465,3.815220543,0.023194264,80.86079121,0.079340589,100.3613614,42.89535886,85.32337543
561,G,0.4,3,4,3,60,20,5,23.44545966,30.92825874,83.93482512,76.55454034,5.382177465,0.023053033,113.3111575,0.09319402,144.0972073,60.57589773,120.8046781
562,G,0.2,4,4,3,60,20,5,10.61344899,27.83375982,165.3844118,89.38655101,1.794998354,0.023691137,38.93555473,0.049158645,46.75807209,19.46126953,38.66117579
563,G,0.3,4,4,3,60,20,5,15.92503332,27.96507875,110.7309471,84.07496668,2.912079611,0.023785537,63.441219,0.068064845,77.45297973,33.14830801,67.36122779
564,G,0.4,4,4,3,60,20,5,21.27842304,27.89908207,83.44860835,78.72157696,4.124504351,0.02358748,89.03765659,0.083187449,110.8377844,47.39224699,95.02138749
565,G,0.2,3,3,4,60,20,5,11.75149441,30.66486622,165.3861097,88.24850559,1.783172825,0.023833428,38.93277599,0.051672876,48.72156876,22.82281152,48.20228598
566,G,0.3,3,3,4,60,20,5,17.64395602,30.7013317,110.8466208,82.35604398,2.927200166,0.024210376,65.01421628,0.070576072,81.75982923,37.36338227,77.86310146
567,G,0.4,3,3,4,60,20,5,23.59411559,30.56465008,83.31249358,76.40588441,4.193030193,0.024217742,93.1596632,0.080650628,119.7575541,54.02345403,113.3234832
568,G,0.2,4,3,4,60,20,5,10.68294685,27.77403604,167.1903306,89.31705315,1.319494002,0.022951007,27.64472822,0.191516542,37.76934239,16.40503395,32.96112936
569,G,0.3,4,3,4,60,20,5,16.01864524,28.1794825,111.6987943,83.98135476,2.156028918,0.023301303,45.92622457,0.070560491,61.7821761,24.31719807,51.0061986
570,G,0.4,4,3,4,60,20,5,21.43226243,28.37747759,83.80332087,78.56773757,3.094481574,0.023655447,67.01238043,0.0844221,90.51843011,33.97523829,71.70590108
571,G,0.2,3,4,4,60,20,5,10.67974235,28.02167418,166.7263029,89.32025765,1.940694186,0.023549714,41.82140505,0.050414973,50.75656265,18.54945811,37.12402438
572,G,0.3,3,4,4,60,20,5,16.00394076,28.08242991,111.7230879,83.99605924,3.165256324,0.023629985,68.4644477,0.070574629,84.02628639,35.45727834,69.00926244
573,G,0.4,3,4,4,60,20,5,21.40677136,28.38401769,84.24635318,78.59322864,4.48576809,0.023478429,96.34725263,0.08191998,120.2592359,44.85680435,93.69523097
574,G,0.2,4,4,4,60,20,5,9.597775205,24.8121837,164.1005194,90.40222479,1.481789072,0.023531262,31.90478852,0.052937174,39.78781051,17.60646666,36.12006236
575,G,0.3,4,4,4,60,20,5,14.46493223,24.98158773,110.5266054,85.53506777,2.427121804,0.023663766,52.58059938,0.083180732,67.81330249,28.06738156,52.71418387
576,G,0.4,4,4,4,60,20,5,19.26346681,25.11320859,83.50777404,80.73653319,3.452577224,0.02366642,74.80498925,0.108378148,97.84852134,40.3019027,76.22513713
577,G,0.2,3,3,3,0,8,7.5,12.78345218,29.86866245,163.5072611,87.21654782,1.603491019,0.032557437,48.99857551,0.173186392,62.49006197,30.09592282,63.05417237
578,G,0.3,3,3,3,0,8,7.5,19.20232898,29.5628453,109.3947455,80.79767102,2.627028552,0.031602271,77.76601237,0.178273916,102.2867453,48.18636333,101.2410845
579,G,0.4,3,3,3,0,8,7.5,25.68825422,30.36182323,82.67460013,74.31174578,3.724527734,0.031274272,109.0328362,0.175727099,146.5847158,67.48136733,139.7585594
580,G,0.2,4,3,3,0,8,7.5,11.65669306,27.37809131,165.2795939,88.34330694,1.111756418,0.035593685,37.34799509,0.188523337,46.92159398,22.44718892,47.43331441
581,G,0.3,4,3,3,0,8,7.5,17.47150314,27.35944442,110.805475,82.52849686,1.851406031,0.034319094,59.83576635,0.155417904,77.22889089,36.82216384,77.1362637
582,G,0.4,4,3,3,0,8,7.5,23.35943271,27.87628827,83.38922714,76.64056729,2.674841691,0.033725696,84.86121482,0.186000913,112.4181366,52.72377117,109.0256075
583,G,0.2,3,4,3,0,8,7.5,11.64755073,27.7707948,167.2467001,88.35244927,1.587589155,0.024548856,35.79831944,0.16593796,46.56381685,22.87935776,47.1787852
584,G,0.3,3,4,3,0,8,7.5,17.47768612,27.46657331,112.8659242,82.52231388,2.616846469,0.024196396,58.08456039,0.14059335,77.80306387,37.34462192,75.46413404
585,G,0.4,3,4,3,0,8,7.5,23.36310504,28.07054264,84.37721334,76.63689496,3.735540532,0.024036607,82.31863907,0.163394094,113.0807345,53.31469881,107.9018867
586,G,0.2,4,4,3,0,8,7.5,10.59257251,24.97907711,166.6051148,89.40742749,0.938449177,0.029528037,25.83366351,0.199390709,34.63740495,17.02646448,36.35622191
587,G,0.3,4,4,3,0,8,7.5,15.90163847,25.22975436,112.928598,84.09836153,1.576956383,0.028669548,42.05671355,0.166395009,59.04162578,28.13850501,58.26218232
588,G,0.4,4,4,3,0,8,7.5,21.22075658,25.45071922,84.89705353,78.77924342,2.280897549,0.028326468,60.04797677,0.185438514,86.38282166,40.23372532,82.77776104
589,G,0.2,3,3,4,0,8,7.5,11.70169579,27.30007416,165.1923474,88.29830421,2.650383036,0.022850272,55.26120813,0.094862834,69.15609436,31.42205485,63.2998907
590,G,0.3,3,3,4,0,8,7.5,17.56714065,27.56022374,110.8519759,82.43285935,4.248310793,0.022737281,88.0984136,0.127752736,112.8691688,50.24063016,101.6086526
591,G,0.4,3,3,4,0,8,7.5,23.45427682,27.86294191,83.42246535,76.54572318,5.942969816,0.022698381,123.0098549,0.155590147,160.3372954,71.14818131,141.8070808
592,G,0.2,4,3,4,0,8,7.5,10.62569997,25.20273054,166.5307591,89.37430003,1.281136264,0.037135422,45.01326316,0.095840156,52.25110381,23.16172082,46.17174833
593,G,0.3,4,3,4,0,8,7.5,15.9965715,25.29507624,111.4820861,84.0034285,2.078886409,0.036841821,72.43218823,0.125231862,86.548926,37.95064864,74.49085872
594,G,0.4,4,3,4,0,8,7.5,21.32440299,25.30533814,84.08886689,78.67559701,2.927785193,0.036794442,101.8706522,0.152065873,123.4253544,54.38472239,109.4627287
595,G,0.2,3,4,4,0,8,7.5,10.66964535,25.28633191,166.5177495,89.33035465,1.227799637,0.039166786,45.63336664,0.198954612,53.03336032,24.01222389,49.41507972
596,G,0.3,3,4,4,0,8,7.5,16.00512759,25.41107431,111.5150889,83.99487241,2.033054746,0.037279843,71.72585242,0.146659836,86.40485571,39.15557905,82.87342668
597,G,0.4,3,4,4,0,8,7.5,21.32751993,25.46088371,84.20655126,78.67248007,2.899096734,0.036372207,99.64835225,0.159413099,123.1190362,54.69039369,113.6363455
598,G,0.2,4,4,4,0,8,7.5,9.662866271,22.58824794,164.2932456,90.33713373,1.153768565,0.028694261,30.79899904,0.086587757,39.95698512,18.38205739,37.50224224
599,G,0.3,4,4,4,0,8,7.5,14.51613809,22.64847625,110.5118865,85.48386191,1.907538198,0.027846463,49.30311478,0.112053439,66.27294444,30.07617452,60.90859975
600,G,0.4,4,4,4,0,8,7.5,19.39896383,22.80342494,83.15642633,80.60103617,2.713218046,0.02752728,69.26107541,0.129881293,94.36400205,42.81997086,86.98933287
601,G,0.2,3,3,3,30,8,7.5,12.84417185,29.68921659,163.3000004,87.15582815,1.815190408,0.029725368,50.32682285,0.101970598,65.5406348,30.2386595,59.48689173
602,G,0.3,3,3,3,30,8,7.5,19.35419774,30.1165361,108.7053891,80.64580226,2.960513714,0.029620117,81.76973388,0.13257584,108.7432859,49.49065786,98.97726154
603,G,0.4,3,3,3,30,8,7.5,25.88114589,30.2128455,81.98067989,74.11885411,4.198544223,0.029717392,116.372695,0.149086803,157.4593468,69.95117208,139.6302234
604,G,0.2,4,3,3,30,8,7.5,11.69902919,27.80119088,166.0620318,88.30097081,1.474186357,0.027702201,37.88983417,0.09674231,50.9919724,24.09129673,49.22428838
605,G,0.3,4,3,3,30,8,7.5,17.56371783,27.97279121,111.3583984,82.43628217,2.43170108,0.027509288,62.03096346,0.133643478,85.90257277,40.20538756,81.24776376
606,G,0.4,4,3,3,30,8,7.5,23.47339631,28.14239633,83.80140269,76.52660369,3.480790652,0.027573423,89.01573031,0.169290125,125.663089,57.65248081,116.8049027
607,G,0.2,3,4,3,30,8,7.5,11.69886379,27.61592392,166.4944452,88.30113621,1.459795342,0.031136173,42.53284954,0.11222177,55.26487392,25.14697111,50.23883129
608,G,0.3,3,4,3,30,8,7.5,17.57373676,27.91071447,111.6353845,82.42626324,2.40354772,0.030918312,69.50654257,0.149209738,92.34256683,41.62272754,82.42555952
609,G,0.4,3,4,3,30,8,7.5,23.45641167,27.9681832,83.60539855,76.54358833,3.450093309,0.030436849,98.10978157,0.165783584,132.9445691,59.20036578,117.6992069
610,G,0.2,4,4,3,30,8,7.5,10.61590695,25.1635095,165.1705415,89.38409305,1.087090426,0.030518684,31.00238812,0.087959826,39.87048468,18.74194004,37.43953698
611,G,0.3,4,4,3,30,8,7.5,15.89599147,25.16752765,111.2079153,84.10400853,1.811734305,0.030234564,51.15352755,0.103256494,67.6383102,31.1524546,61.92751792
612,G,0.4,4,4,3,30,8,7.5,21.27661367,25.43759193,83.55498516,78.72338633,2.613439029,0.030286967,73.92626374,0.128735304,98.9766377,45.14298294,90.08959368
613,G,0.2,3,3,4,30,8,7.5,11.71130763,27.51025297,166.4815018,88.28869237,1.878798124,0.030119803,52.83143407,0.079019457,65.91128526,28.23874113,55.65119759
614,G,0.3,3,3,4,30,8,7.5,17.56905566,27.82119844,111.4304257,82.43094434,3.046589805,0.029597855,84.07934254,0.09941709,108.40615,45.64557619,85.31587422
615,G,0.4,3,3,4,30,8,7.5,23.45063993,27.71179621,83.63476952,76.54936007,4.294104247,0.029384641,117.5925026,0.129998088,155.3619324,64.77680061,120.9615513
616,G,0.2,4,3,4,30,8,7.5,10.61804992,25.16209125,166.7264011,89.38195008,0.958975078,0.052094347,48.03923024,0.080746427,50.75073003,22.62765415,46.0576992
617,G,0.3,4,3,4,30,8,7.5,15.95768931,25.34580845,111.9650848,84.04231069,1.557104333,0.05209405,78.00166291,0.116640627,85.50621392,37.37552884,73.57504231
618,G,0.4,4,3,4,30,8,7.5,21.31702768,25.4037156,84.31476604,78.68297232,2.202237607,0.052012622,110.1396764,0.135844886,123.3265975,53.45380685,103.7957054
619,G,0.2,3,4,4,30,8,7.5,10.61036357,25.01452938,167.6798304,89.38963643,1.597317019,0.029594175,44.07664552,0.088062748,55.57633024,23.86733405,45.28706673
620,G,0.3,3,4,4,30,8,7.5,15.95295666,25.17516252,111.6182385,84.04704334,2.602756489,0.029445423,71.43375393,0.127602488,92.25318173,38.68787933,72.74891533
621,G,0.4,3,4,4,30,8,7.5,21.25155096,25.12199707,84.60623839,78.74844904,3.685647888,0.029395611,100.9705776,0.140327811,132.4940785,54.91889293,102.8221859
622,G,0.2,4,4,4,30,8,7.5,9.631488572,22.33590191,163.4973758,90.36851143,0.985519425,0.038626675,36.09630014,0.079269513,41.57309017,18.7786858,37.81320647
623,G,0.3,4,4,4,30,8,7.5,14.43582087,22.93146236,110.0998361,85.56417913,1.620384306,0.038253276,58.74423902,0.106124759,70.07845278,31.47537466,62.60758636
624,G,0.4,4,4,4,30,8,7.5,19.27617194,23.09836191,83.77243594,80.72382806,2.31058808,0.03809797,83.40753902,0.158552527,101.595824,44.9230602,88.40866802
625,G,0.2,3,3,3,60,8,7.5,12.88083226,29.94716138,163.920918,87.11916774,1.664939777,0.032721135,51.14883959,0.178715423,65.57912196,30.4009844,61.15083662
626,G,0.3,3,3,3,60,8,7.5,19.32208437,29.9781941,109.9375842,80.67791563,2.709538942,0.032764774,83.35835435,0.19913131,109.3699132,49.90547242,101.0296744
627,G,0.4,3,3,3,60,8,7.5,25.83045788,30.03332961,82.56562783,74.16954212,3.840836946,0.032791938,118.2668145,0.160840183,157.6645593,70.15930012,141.8632398
628,G,0.2,4,3,3,60,8,7.5,11.64369116,27.60685578,165.467686,88.35630884,1.301531168,0.031628713,38.56269399,0.094450042,48.62272198,23.77553365,48.60029819
629,G,0.3,4,3,3,60,8,7.5,17.44502375,27.68171634,111.2190338,82.55497625,2.132313656,0.031600215,63.11694254,0.135299951,82.66498434,39.37156055,80.26718815
630,G,0.4,4,3,3,60,8,7.5,23.3443549,27.88009378,83.55899129,76.6556451,3.040049782,0.031625871,90.06412146,0.16082406,121.5245062,56.2842886,115.8814324
631,G,0.2,3,4,3,60,8,7.5,11.67769196,27.47323749,165.4391581,88.32230804,1.506965814,0.039885336,57.09190621,0.078082271,64.30840239,28.13626822,55.07722484
632,G,0.3,3,4,3,60,8,7.5,17.52478977,27.85278658,110.7308768,82.47521023,2.433593088,0.039768244,91.91253871,0.097270265,106.2334579,46.29536902,90.34055768
633,G,0.4,3,4,3,60,8,7.5,23.43953012,27.76473453,83.18687933,76.56046988,3.425448972,0.039601444,128.8018261,0.120310947,152.2247388,65.13435817,125.0656444
634,G,0.2,4,4,3,60,8,7.5,10.63545359,24.74591765,164.8047101,89.36454641,1.264262495,0.036426286,43.52386206,0.076689914,50.19866902,22.05579075,43.19171566
635,G,0.3,4,4,3,60,8,7.5,15.94920511,25.54051425,111.0642761,84.05079489,2.054972057,0.036315385,70.51715716,0.100975752,83.78809705,37.400639,73.18161582
636,G,0.4,4,4,3,60,8,7.5,21.26794584,25.72406781,84.20591608,78.73205416,2.904223779,0.036227226,99.40352374,0.104812562,120.2495577,53.65389065,105.0749604
637,G,0.2,3,3,4,60,8,7.5,11.69025391,27.34247704,166.6548364,88.30974609,1.360557369,0.032975514,42.1439639,0.108550213,54.04222753,24.85953134,49.00480004
638,G,0.3,3,3,4,60,8,7.5,17.5709605,27.59285546,111.1150319,82.4290395,2.243521542,0.032772474,69.03870794,0.13281402,90.60406336,40.99260037,80.0725185
639,G,0.4,3,3,4,60,8,7.5,23.44641154,28.08799687,83.70513323,76.55358846,3.205560967,0.032857119,98.91437683,0.171125427,131.8800172,58.15070481,114.0213418
640,G,0.2,4,3,4,60,8,7.5,10.5792347,24.71781199,166.6906993,89.4207653,1.110627491,0.028659066,29.60829113,0.086644612,39.06904084,18.67815433,38.15231021
641,G,0.3,4,3,4,60,8,7.5,15.83889304,25.07692831,111.4375211,84.16110696,1.83806465,0.028565486,48.82908131,0.114680894,66.11844908,30.77805362,62.35902001
642,G,0.4,4,3,4,60,8,7.5,21.12337965,25.24227107,84.36747307,78.87662035,2.640422633,0.028646569,70.35820355,0.131220371,96.74692897,44.55780796,87.89946142
643,G,0.2,3,4,4,60,8,7.5,10.58135499,24.767838,165.3659091,89.41864501,1.205938606,0.042110197,48.37043463,0.081974894,53.89740119,23.33288763,45.7966896
644,G,0.3,3,4,4,60,8,7.5,15.81806581,25.22868398,111.4596317,84.18193419,1.951697761,0.042272455,78.59966111,0.102473289,89.7192232,38.63593004,77.30347968
645,G,0.4,3,4,4,60,8,7.5,21.16515613,25.04283057,83.99148706,78.83484387,2.749504836,0.042443276,111.1989835,0.122952178,128.5469136,55.17957188,111.5634703
646,G,0.2,4,4,4,60,8,7.5,9.643197598,22.29850692,164.6683908,90.3568024,1.213238984,0.030982821,35.16308852,0.077841818,41.56010603,18.92266341,37.88889352
647,G,0.3,4,4,4,60,8,7.5,14.49198615,22.74223617,110.114665,85.50801385,1.984130892,0.030815819,57.17435733,0.091880567,70.16812764,31.95082715,64.0387952
648,G,0.4,4,4,4,60,8,7.5,19.32435206,22.65024113,83.69948537,80.67564794,2.813334999,0.030813948,81.06328868,0.107197121,101.8913976,45.4896562,89.99565983
649,G,0.2,3,3,3,0,10,7.5,12.98037975,37.50620466,162.0248358,87.01962025,1.61532851,0.034369404,52.28722117,0.170207083,64.76125023,29.11850643,57.93261738
650,G,0.3,3,3,3,0,10,7.5,19.42079012,37.1897076,109.0662206,80.57920988,2.619241241,0.033402899,82.2517683,0.189248157,105.2833747,47.21305029,94.59293099
651,G,0.4,3,3,3,0,10,7.5,25.94378153,37.3727101,81.6297876,74.05621847,3.702715609,0.033033395,114.9078343,0.196865797,150.6796164,66.5632307,134.0447453
652,G,0.2,4,3,3,0,10,7.5,11.79354669,34.48150937,165.3966153,88.20645331,1.748189501,0.023152628,36.97880206,0.122260141,48.98161336,22.16232307,42.93261198
653,G,0.3,4,3,3,0,10,7.5,17.716173,34.54952401,109.917609,82.283827,2.868355073,0.022899472,59.94710526,0.14999578,80.47466337,36.40846701,70.93986654
654,G,0.4,4,3,3,0,10,7.5,23.61227509,35.29019452,83.12000989,76.38772491,4.102146815,0.022813501,85.38003885,0.171431184,116.5486435,51.94141303,101.9834733
655,G,0.2,3,4,3,0,10,7.5,11.79541397,34.70399376,166.521096,88.20458603,1.755527341,0.023266205,37.33340422,0.158712459,48.85117248,22.36972965,43.82024337
656,G,0.3,3,4,3,0,10,7.5,17.71296088,34.84856163,111.0368227,82.28703912,2.820030674,0.023096127,59.49172401,0.195371997,79.8919004,36.59252997,72.81245683
657,G,0.4,3,4,3,0,10,7.5,23.59408702,35.36680634,83.44399435,76.40591298,3.989134266,0.023057471,84.00108099,0.195340657,115.0412854,52.02299906,103.886815
658,G,0.2,4,4,3,0,10,7.5,10.72819784,31.53013852,166.4822568,89.27180216,1.087889679,0.027147141,27.35731482,0.15936408,36.97944242,17.13352195,34.65991403
659,G,0.3,4,4,3,0,10,7.5,16.08171995,31.76620201,111.4258679,83.91828005,1.789093212,0.02650856,43.84809779,0.149243033,60.53967226,27.74752868,56.44573669
660,G,0.4,4,4,3,0,10,7.5,21.45964735,31.85716617,83.70024485,78.54035265,2.57948733,0.025884647,61.61014551,0.197297466,87.64421828,39.67847584,81.39136765
661,G,0.2,3,3,4,0,10,7.5,11.68119814,33.99434103,166.3861799,88.31880186,2.667358429,0.023227327,56.62089074,0.095792586,68.90696988,30.16994056,59.23822789
662,G,0.3,3,3,4,0,10,7.5,17.61475647,34.6569618,110.2001489,82.38524353,4.241717008,0.023018056,89.15264361,0.115961576,111.0057421,48.12722848,94.46708988
663,G,0.4,3,3,4,0,10,7.5,23.47519541,34.50060467,83.08042342,76.52480459,5.916557763,0.022917358,123.7587598,0.132347107,156.7612513,67.66146774,133.5184619
664,G,0.2,4,3,4,0,10,7.5,10.63288531,31.26920863,165.6393592,89.36711469,1.765746017,0.025955978,42.30017336,0.199716401,52.61038956,23.36122992,47.12466956
665,G,0.3,4,3,4,0,10,7.5,15.96820416,31.5415504,111.2094423,84.03179584,2.876320304,0.025313837,67.05806223,0.147972965,85.54090798,37.51925997,74.76348331
666,G,0.4,4,3,4,0,10,7.5,21.33404145,31.69870823,83.56853594,78.66595855,4.079856284,0.024809929,93.06123158,0.146640611,121.7692875,52.82145586,104.7059835
667,G,0.2,3,4,4,0,10,7.5,10.64226228,31.30385806,166.0127947,89.35773772,1.908463392,0.024270274,42.50200318,0.080915874,52.3442247,24.22288371,47.96470465
668,G,0.3,3,4,4,0,10,7.5,15.96964114,31.72476076,111.4778127,84.03035886,3.069312383,0.024092245,67.80800059,0.111260784,85.35695815,37.48988726,71.83047073
669,G,0.4,3,4,4,0,10,7.5,21.31987865,31.63268441,84.06191255,78.68012135,4.302657177,0.02396514,94.50846821,0.128963876,120.7425121,52.9120133,102.6064213
670,G,0.2,4,4,4,0,10,7.5,9.669996899,28.00915552,163.2970541,90.3300031,1.209990875,0.029064675,32.74801022,0.087525415,40.57720677,18.49416102,36.71717325
671,G,0.3,4,4,4,0,10,7.5,14.51101945,28.3483421,109.9619117,85.48898055,1.972413988,0.028186299,51.65022343,0.12179178,66.69365479,29.21617857,60.41018686
672,G,0.4,4,4,4,0,10,7.5,19.39255907,28.24531677,82.99284083,80.60744093,2.805470452,0.027648438,71.9559361,0.130656075,94.47794681,41.06813585,81.8878447
673,G,0.2,3,3,3,30,10,7.5,12.92087633,37.13980747,163.5802427,87.07912367,1.90576708,0.028361831,50.23950978,0.148770738,64.82902272,30.16012616,59.42526806
674,G,0.3,3,3,3,30,10,7.5,19.36964761,37.46133087,109.4236895,80.63035239,3.099922334,0.028209011,81.24589766,0.170395708,107.6632776,49.32444404,97.41772017
675,G,0.4,3,3,3,30,10,7.5,25.81255423,37.49677599,81.96382358,74.18744577,4.382988242,0.028238216,115.0017924,0.144932556,155.4532004,69.48786944,136.8379074
676,G,0.2,4,3,3,30,10,7.5,11.68596626,34.2478711,166.307022,88.31403374,1.475199733,0.027870372,38.16396527,0.125729322,50.41465319,24.11623396,48.78492505
677,G,0.3,4,3,3,30,10,7.5,17.54032703,34.26584198,110.8421192,82.45967297,2.431615851,0.02748708,61.97478816,0.161288857,85.71470268,39.50458841,80.93790651
678,G,0.4,4,3,3,30,10,7.5,23.41633631,34.35325102,83.18691058,76.58366369,3.477833555,0.027623589,89.11457911,0.198114133,125.3587444,56.44090885,114.753249
679,G,0.2,3,4,3,30,10,7.5,11.68838745,34.50522384,164.6346547,88.31161255,1.615354379,0.027417708,41.05860611,0.107971442,55.04658277,25.20264979,50.3352078
680,G,0.3,3,4,3,30,10,7.5,17.57429524,34.23346244,109.6355618,82.42570476,2.646971931,0.027412181,67.26533053,0.14227823,91.49712181,41.68379274,82.9916442
681,G,0.4,3,4,3,30,10,7.5,23.43686799,34.9505705,82.68068844,76.56313201,3.773974574,0.027487302,96.18843041,0.162610853,132.7124755,59.25116841,117.7138975
682,G,0.2,4,4,3,30,10,7.5,10.59985772,31.02232096,165.8223027,89.40014228,1.120749775,0.029241393,30.53078506,0.088932425,39.45025277,18.83781094,38.16200761
683,G,0.3,4,4,3,30,10,7.5,15.93919792,31.58570432,110.6046096,84.06080208,1.852248076,0.029127404,50.2466824,0.104177523,66.77421979,31.27554255,63.42140382
684,G,0.4,4,4,3,30,10,7.5,21.27229731,31.32787331,83.31448772,78.72770269,2.659299028,0.029125898,72.13587322,0.129602647,97.76671039,44.97746145,91.40786504
685,G,0.2,3,3,4,30,10,7.5,11.72670584,34.67635323,165.6930372,88.27329416,2.233798638,0.025485375,52.46159781,0.074906081,65.54355465,29.0099415,57.48356334
686,G,0.3,3,3,4,30,10,7.5,17.57179936,34.40816862,110.3421269,82.42820064,3.597039101,0.025304317,83.82653876,0.111727548,107.9046707,45.5539093,83.01003594
