num,Code,Thickness (mm),xCell,yCell,zCell,Angle (°),Height (mm),Radius (mm),RD,SA (cm^2),SA/VR (1/cm),Porosity,Elastic Modulus (GPa),Yield Strain (-),Yield Stress (MPa),Ultimate Strain (-),Ultimate Stress (MPa),Energy Absorption (MJ/m^3),Plateau Stress (MPa)
301,S,0.2,3,3,4,0,8,5,15.73743929,19.94166279,206.0725044,84.26256071,4.642871603,0.023102881,97.97796863,0.15506801,135.9494411,59.61660939,116.2779409
302,S,0.3,3,3,4,0,8,5,23.6316479,20.10642611,134.8628369,76.3683521,7.484904715,0.023018673,157.3227632,0.160111472,224.7479513,96.48144564,191.4665218
303,S,0.4,3,3,4,0,8,5,31.59610633,19.94068679,100.2525694,68.40389367,10.45577848,0.022912289,218.6542563,0.163903147,317.0463134,134.3971206,261.8426592
304,S,0.2,4,3,4,0,8,5,14.22084647,17.90217797,208.5990699,85.77915353,3.858012966,0.022606538,79.50029074,0.142413169,106.8719376,47.13259407,90.54254649
305,S,0.3,4,3,4,0,8,5,21.38547122,18.48559172,136.3712939,78.61452878,6.217394288,0.022578703,127.9459109,0.148713663,178.0872865,76.84266197,148.6981745
306,S,0.4,4,3,4,0,8,5,28.56018906,18.40364281,101.9116927,71.43981094,8.727865882,0.022580257,179.621719,0.14746505,253.9087821,107.5812751,206.9952333
307,S,0.2,3,4,4,0,8,5,14.26524791,18.28819474,207.7216895,85.73475209,3.188809129,0.026612964,78.48604348,0.19128415,105.9551909,47.292599,94.65533447
308,S,0.3,3,4,4,0,8,5,21.45654387,18.42373888,135.7036403,78.54345613,5.225517482,0.026249272,126.7149937,0.187487006,179.7981532,78.67818316,158.8805281
309,S,0.4,3,4,4,0,8,5,28.64628631,18.20588253,101.3313304,71.35371369,7.390267055,0.026207884,178.9027298,0.18748495,259.6848754,110.8953912,223.7826474
310,S,0.2,4,4,4,0,8,5,13.06503546,16.40067836,202.8505839,86.93496454,2.962098481,0.023005662,62.22083815,0.192847103,82.37884858,38.18388568,76.26051334
311,S,0.3,4,4,4,0,8,5,19.52984686,16.59341219,133.5701418,80.47015314,4.878784963,0.022939199,102.1578483,0.175191045,142.4166846,63.64680146,128.1266466
312,S,0.4,4,4,4,0,8,5,26.05818784,16.55971465,100.1593501,73.94181216,6.95242243,0.022884058,145.1947947,0.185271919,208.4077459,88.50529751,173.6008171
313,S,0.2,3,3,3,30,8,5,17.41550484,21.75806124,201.9704823,82.58449516,4.112988657,0.025112538,95.06160755,0.198877513,147.8629293,67.85495903,141.1200167
314,S,0.3,3,3,3,30,8,5,26.17402079,21.74844606,131.6445133,73.82597921,6.618737051,0.024966992,152.0124828,0.198862091,238.0787595,107.5397488,223.5864985
315,S,0.4,3,3,3,30,8,5,34.92859272,21.51129647,97.43391163,65.07140728,9.285123019,0.024926293,212.8734464,0.186205745,330.3559556,148.9398273,308.7311665
316,S,0.2,4,3,3,30,8,5,15.83432964,20.10316327,206.1135433,84.16567036,2.91895522,0.026865227,72.58048478,0.198864698,112.6365668,54.13624978,113.1990792
317,S,0.3,4,3,3,30,8,5,23.7490583,20.25163685,134.7262633,76.2509417,4.789022427,0.026540296,117.5240284,0.198864192,185.2292726,87.65313194,183.4483609
318,S,0.4,4,3,3,30,8,5,31.7384004,20.03467183,99.92208615,68.2615996,6.813240981,0.026278988,165.4185946,0.192534328,261.2405332,123.3350596,258.181046
319,S,0.2,3,4,3,30,8,5,15.8494884,20.04178976,204.7874936,84.1505116,3.430934133,0.025816567,81.7130714,0.188770354,120.7447418,55.82374735,114.3296422
320,S,0.3,3,4,3,30,8,5,23.72170544,20.09716311,134.5831162,76.27829456,5.568998687,0.025562373,131.2188251,0.187511146,197.6558338,89.63445922,184.769439
321,S,0.4,3,4,3,30,8,5,31.64886663,20.16200453,100.2673231,68.35113337,7.861531532,0.025437924,184.2579816,0.183709502,279.6973848,125.0444984,256.0705082
322,S,0.2,4,4,3,30,8,5,14.36943986,18.60959942,205.4215453,85.63056014,2.47890849,0.026699609,61.22807105,0.179925442,90.65047283,43.38004974,88.53332406
323,S,0.3,4,4,3,30,8,5,21.55646578,18.30067782,135.5899721,78.44353422,4.08758471,0.026376375,99.6404972,0.198925748,152.1626548,71.20448164,147.1878726
324,S,0.4,4,4,3,30,8,5,28.76733433,18.32346689,101.2894831,71.23266567,5.813930713,0.026197024,140.6798202,0.198912978,218.4784997,101.0875464,209.6222657
325,S,0.2,3,3,4,30,8,5,15.87238208,19.99568019,205.8494878,84.12761792,3.6885393,0.027366276,93.56450512,0.196682811,133.8725882,60.53344324,123.0297756
326,S,0.3,3,3,4,30,8,5,23.78004634,20.04017069,134.5772886,76.21995366,5.894118101,0.027323884,149.2619631,0.194146007,217.8133942,96.29277897,194.5389335
327,S,0.4,3,3,4,30,8,5,31.76743032,20.08258239,99.82392406,68.23256968,8.222185271,0.027125292,206.5848047,0.180190533,304.8475097,132.5764219,269.2122044
328,S,0.2,4,3,4,30,8,5,14.42583688,18.36100893,207.9041856,85.57416312,2.962372864,0.026696425,73.16001859,0.181216016,104.6721963,49.40362587,101.9251533
329,S,0.3,4,3,4,30,8,5,21.62476575,18.44703171,135.6272768,78.37523425,4.809722062,0.026520713,117.9378133,0.198959395,176.0867197,80.64003299,168.3814277
330,S,0.4,4,3,4,30,8,5,28.84535585,18.38156817,101.1174401,71.15464415,6.766832834,0.026460767,165.521919,0.186283112,248.4547991,111.7845325,236.1076965
331,S,0.2,3,4,4,30,8,5,14.35948861,18.28343896,207.120282,85.64051139,3.418683366,0.026299266,83.0714954,0.166119903,114.2794783,51.29414095,102.2471352
332,S,0.3,3,4,4,30,8,5,21.58380346,18.408239,135.9675298,78.41619654,5.49963859,0.026100779,132.5455726,0.185121194,189.7785546,83.64178374,164.2844241
333,S,0.4,3,4,4,30,8,5,28.77806508,18.39482748,101.6068012,71.22193492,7.703764642,0.02589465,184.0787617,0.169913828,267.548558,114.8725341,232.3118256
334,S,0.2,4,4,4,30,8,5,13.05320512,16.42907072,204.011275,86.94679488,2.809268477,0.025027927,64.6916281,0.178496033,87.70130668,41.01850358,83.1206439
335,S,0.3,4,4,4,30,8,5,19.59655145,16.50138768,133.8480608,80.40344855,4.574312543,0.024778147,104.1943644,0.192433923,148.5175933,67.6350919,136.7587106
336,S,0.4,4,4,4,30,8,5,26.16558301,16.61015046,100.1769854,73.83441699,6.466157914,0.024634198,146.3562957,0.192417279,213.367912,93.31051941,190.221418
337,S,0.2,3,3,3,60,8,5,17.33836042,21.91367425,203.1453049,82.66163958,3.883680142,0.026245775,94.16283681,0.198868111,139.730265,66.2840529,139.4163821
338,S,0.3,3,3,3,60,8,5,26.05136941,21.63400746,132.7326165,73.94863059,6.315919519,0.02593349,151.1619959,0.198884964,230.6386385,106.9905818,223.0863937
339,S,0.4,3,3,3,60,8,5,34.77591331,21.58657111,98.14430907,65.22408669,8.859535604,0.025910723,211.8379059,0.198868886,322.4046684,149.7250625,315.4413576
340,S,0.2,4,3,3,60,8,5,15.72442331,20.13828777,206.7913643,84.27557669,2.950423152,0.026433948,72.09048674,0.198908851,103.3618787,50.89798027,106.5788845
341,S,0.3,4,3,3,60,8,5,23.67624829,20.24371117,134.9743952,76.32375171,4.877699677,0.026149062,117.7918721,0.198911518,175.0574914,85.27708911,179.4628265
342,S,0.4,4,3,3,60,8,5,31.57290671,20.04010716,100.5720541,68.42709329,6.969419034,0.026018202,167.3929133,0.176101834,252.8595616,121.7567109,258.1285636
343,S,0.2,3,4,3,60,8,5,15.76478119,20.0438012,205.4178908,84.23521881,3.905327022,0.02665104,96.27037114,0.19776383,130.6229662,60.5018078,122.341371
344,S,0.3,3,4,3,60,8,5,23.68962391,19.93793215,134.7839129,76.31037609,6.297458433,0.026429958,153.846648,0.199058995,217.3952918,98.26256238,201.2761318
345,S,0.4,3,4,3,60,8,5,31.61646864,20.11720858,99.67700198,68.38353136,8.801821368,0.026401908,214.7812337,0.197800338,310.8067188,137.4029687,282.9968383
346,S,0.2,4,4,3,60,8,5,14.3571397,18.48557301,204.4568592,85.6428603,2.946349628,0.027184784,74.20317973,0.12936312,98.44629957,47.5760535,97.68904403
347,S,0.3,4,4,3,60,8,5,21.54610662,18.49778867,134.8064715,78.45389338,4.835783064,0.026808566,119.9688457,0.167407408,166.2058948,78.63659387,162.0319248
348,S,0.4,4,4,3,60,8,5,28.74908505,18.60840822,100.8009683,71.25091495,6.844562431,0.026765544,169.509312,0.167377084,239.4227774,110.7215798,227.6338037
349,S,0.2,3,3,4,60,8,5,15.88918115,20.18892838,207.1824418,84.11081885,3.34747474,0.026046675,80.49563701,0.186234295,114.2900528,54.71444233,113.3559898
350,S,0.3,3,3,4,60,8,5,23.87470395,20.08692657,134.9986784,76.12529605,5.473363596,0.025776866,130.1394305,0.169771299,193.1070103,89.72531532,185.9269549
351,S,0.4,3,3,4,60,8,5,31.83479327,20.20023205,100.1852615,68.16520673,7.731624688,0.026048894,185.9370235,0.182402715,275.1779344,126.706639,261.980382
352,S,0.2,4,3,4,60,8,5,14.4603261,18.34635089,208.5525568,85.5396739,2.442510112,0.027095911,61.29701723,0.171059549,84.53606358,41.24749728,85.09904693
353,S,0.3,4,3,4,60,8,5,21.68409636,18.57725613,135.9770432,78.31590364,4.064940973,0.026700665,100.4067435,0.178637147,146.5319782,69.3865379,144.165539
354,S,0.4,4,3,4,60,8,5,28.96213983,18.39747289,101.108083,71.03786017,5.810708704,0.026513099,142.4384781,0.198954582,216.1412374,100.7501439,208.0379404
355,S,0.2,3,4,4,60,8,5,14.42960085,18.34678902,206.1530174,85.57039915,3.39304614,0.025631236,80.18187542,0.198905051,108.9550187,50.81966681,102.459343
356,S,0.3,3,4,4,60,8,5,21.66897183,18.49853165,135.1881554,78.33102817,5.510139049,0.025329022,128.5461559,0.198889315,182.148659,84.38350991,174.7861701
357,S,0.4,3,4,4,60,8,5,28.90325147,18.39489028,101.006227,71.09674853,7.72813475,0.025255711,179.7232668,0.174811691,259.007926,116.5118751,240.1891042
358,S,0.2,4,4,4,60,8,5,13.05976747,16.63954888,203.3059269,86.94023253,2.495081656,0.025895865,59.62213525,0.198921859,79.18339613,38.42102908,79.31359064
359,S,0.3,4,4,4,60,8,5,19.61246568,16.77501463,133.9722591,80.38753432,4.099482277,0.025754236,97.38007051,0.195112735,133.6393095,64.66577929,134.1391361
360,S,0.4,4,4,4,60,8,5,26.15869274,16.81977928,100.3092355,73.84130726,5.816132789,0.02566764,137.6541378,0.181185633,195.2435835,91.417412,189.4884256
361,S,0.2,3,3,3,0,10,5,17.16753362,27.18653571,205.1355555,82.83246638,3.592032957,0.027332986,90.9969208,0.183500457,139.164811,65.09197035,136.7216406
362,S,0.3,3,3,3,0,10,5,25.74813164,27.04336618,133.6920635,74.25186836,5.867488087,0.026703527,144.9476502,0.188566375,231.5560508,105.582549,219.1224995
363,S,0.4,3,3,3,0,10,5,34.37377588,27.00335139,99.13836412,65.62622412,8.266799999,0.026558427,203.0196038,0.192363787,329.2079738,147.1694387,304.6443683
364,S,0.2,4,3,3,0,10,5,15.51013382,24.79062726,209.1977624,84.48986618,3.395955937,0.023416945,72.73100159,0.191588426,110.0829782,50.96827227,106.1103359
365,S,0.3,4,3,3,0,10,5,23.29094305,25.11336593,136.0554699,76.70905695,5.549101141,0.02316833,117.465202,0.186552596,183.3469016,84.03785848,175.2690426
366,S,0.4,4,3,3,0,10,5,31.13261427,25.00080209,101.0018413,68.86738573,7.885970166,0.02292023,164.9763123,0.184028494,262.2629988,118.5366163,246.7917223
367,S,0.2,3,4,3,0,10,5,15.58036584,24.91310632,207.8745618,84.41963416,3.277130528,0.024241655,72.88880659,0.187940669,106.2351343,51.24117499,108.0698876
368,S,0.3,3,4,3,0,10,5,23.411468,24.89635002,135.2257102,76.588532,5.408182634,0.024020617,119.091521,0.199283421,178.7032175,84.26252046,176.8659238
369,S,0.4,3,4,3,0,10,5,31.21323845,24.79844947,100.5722064,68.78676155,7.700677101,0.02381364,167.9797988,0.153887796,253.8575795,119.2248272,247.6643023
370,S,0.2,4,4,3,0,10,5,14.20839045,22.9057072,208.5926389,85.79160955,2.481855309,0.024763059,56.4946187,0.143740404,80.58139138,39.03296449,81.49854964
371,S,0.3,4,4,3,0,10,5,21.29489167,23.22720853,136.5639715,78.70510833,4.153493993,0.024554888,93.68159252,0.143706512,136.608946,65.40190754,136.0284862
372,S,0.4,4,4,3,0,10,5,28.4119344,22.69787221,101.7978203,71.5880656,5.999266776,0.024366549,134.1828939,0.153816557,199.0246922,93.27841439,194.2709111
373,S,0.2,3,3,4,0,10,5,15.71929333,25.12131526,206.5701868,84.28070667,4.116815133,0.02552876,96.86355636,0.167042255,135.9373689,60.38872097,117.8560865
374,S,0.3,3,3,4,0,10,5,23.65519028,25.1063554,133.8118903,76.34480972,6.587810382,0.025458589,154.5407336,0.178439498,225.709894,96.72743691,189.0943401
375,S,0.4,3,3,4,0,10,5,31.58909388,24.68278101,99.4016158,68.41090612,9.188921666,0.025537361,216.2829684,0.172113824,319.1268055,133.2757124,256.7856894
376,S,0.2,4,3,4,0,10,5,14.23693921,23.11919663,207.8297245,85.76306079,3.216201861,0.026019954,77.25302096,0.154423189,107.5346992,48.19608637,96.0464444
377,S,0.3,4,3,4,0,10,5,21.40192746,22.91729197,135.5424397,78.59807254,5.176031858,0.025933342,123.8797408,0.160756779,178.6484289,77.98393323,153.9533999
378,S,0.4,4,3,4,0,10,5,28.56949083,22.88688761,101.2473831,71.43050917,7.249501389,0.026044252,174.3088399,0.158231556,254.3893036,109.6541352,217.194157
379,S,0.2,3,4,4,0,10,5,14.28978032,23.00245565,207.7528888,85.71021968,3.6302462,0.024157267,80.43633254,0.135022271,106.3231919,48.38517042,97.70728255
380,S,0.3,3,4,4,0,10,5,21.53065449,22.98120269,135.6684682,78.46934551,5.872502514,0.024016288,129.2907066,0.176674116,180.9608239,80.06802772,157.4659948
381,S,0.4,3,4,4,0,10,5,28.67565796,23.10707338,101.4634027,71.32434204,8.265377247,0.0242079,183.5566712,0.188017631,261.8730063,111.9741916,223.2993734
382,S,0.2,4,4,4,0,10,5,13.03037547,20.40659864,204.1868256,86.96962453,2.852402666,0.023923867,62.53569616,0.150097537,84.45740926,38.41326088,76.57298425
383,S,0.3,4,4,4,0,10,5,19.56850253,20.52089977,133.6834923,80.43149747,4.690525575,0.023734786,101.947568,0.189199436,144.2543359,64.07746515,125.9210132
384,S,0.4,4,4,4,0,10,5,26.08426004,20.61344075,100.3466437,73.91573996,6.649917189,0.02367655,144.1472624,0.196763945,209.6992754,91.44438266,179.3312472
385,S,0.2,3,3,3,30,10,5,17.39660158,27.47377019,202.6214453,82.60339842,4.330799254,0.024242725,96.32877876,0.199481273,146.1489205,68.66931497,144.5650138
386,S,0.3,3,3,3,30,10,5,26.10588262,27.14834385,131.6682655,73.89411738,6.965601902,0.024221006,154.7826786,0.199483871,236.0825364,107.7971341,225.0587043
387,S,0.4,3,3,3,30,10,5,34.82317417,26.67447673,97.51846073,65.17682583,9.766556141,0.024151083,216.3397954,0.193169761,330.3925268,148.9373169,308.3934451
388,S,0.2,4,3,3,30,10,5,15.82067834,25.29392521,204.4356302,84.17932166,3.207646312,0.025125706,74.17908528,0.199478352,112.532376,54.03337045,113.0000715
389,S,0.3,4,3,3,30,10,5,23.72417348,25.08385091,133.7647092,76.27582652,5.266629157,0.024618873,119.1252184,0.190644455,184.0347255,87.82467676,184.2708474
390,S,0.4,4,3,3,30,10,5,31.64780426,24.91410147,99.24797232,68.35219574,7.440586464,0.02452777,167.6198195,0.191908622,260.0925073,123.2898263,258.7555164
391,S,0.2,3,4,3,30,10,5,15.77677388,25.13330973,204.7788407,84.22322612,3.548466779,0.024526351,79.93400963,0.199656868,119.8487297,56.2778212,117.2977865
392,S,0.3,3,4,3,30,10,5,23.71213518,25.14376164,134.2826921,76.28786482,5.736577767,0.025034155,132.1372231,0.193353009,197.0506236,89.49926657,185.6616967
393,S,0.4,3,4,3,30,10,5,31.62754045,24.97794987,99.39876265,68.37245955,8.016614554,0.024261932,178.4653278,0.182009745,279.3398151,125.0852779,256.959373
394,S,0.2,4,4,3,30,10,5,14.37722117,23.05154867,205.7717898,85.62277883,2.68101384,0.025160948,62.09482268,0.189514613,92.34201791,43.29517611,88.19816488
395,S,0.3,4,4,3,30,10,5,21.58169941,23.03270653,135.2487522,78.41830059,4.411798066,0.024887967,100.9770898,0.199605179,152.879713,71.21268549,146.8938018
396,S,0.4,4,4,3,30,10,5,28.77628233,23.07893332,101.0584812,71.22371767,6.277896897,0.024650225,142.1957747,0.19960115,218.9908895,100.6504009,206.2302454
397,S,0.2,3,3,4,30,10,5,15.75093837,24.76201433,205.4950056,84.24906163,3.918844703,0.026602679,96.41407846,0.187284231,133.2622883,61.42169058,125.5356667
398,S,0.3,3,3,4,30,10,5,23.6753546,24.9756189,133.3619412,76.3246454,6.269744395,0.025954865,150.1908792,0.192339087,219.3906908,96.34428567,195.8810615
399,S,0.4,3,3,4,30,10,5,31.62922475,24.98456194,98.82711655,68.37077525,8.678662022,0.026330839,211.1591308,0.188550794,305.5140608,132.657607,266.0977387
400,S,0.2,4,3,4,30,10,5,14.30714842,22.87017782,208.0468884,85.69285158,3.173506238,0.025107229,73.33093545,0.163012445,103.3451305,48.82304833,98.65972033
401,S,0.3,4,3,4,30,10,5,21.51086096,22.7880238,135.1012386,78.48913904,5.147924864,0.024845984,117.6094116,0.194604087,173.1204351,80.09673101,163.579511
402,S,0.4,4,3,4,30,10,5,28.73308386,22.87288087,100.8154479,71.26691614,7.225279572,0.025013034,166.2756047,0.179435754,244.0061417,111.5783293,225.6659475
403,S,0.2,3,4,4,30,10,5,14.3579268,23.01155975,206.0436345,85.6420732,3.507670614,0.025794331,83.4626761,0.142926335,113.3010886,52.23153836,104.073041
404,S,0.3,3,4,4,30,10,5,21.56042774,23.10620965,135.4087595,78.43957226,5.65244616,0.025631787,133.5774021,0.178349447,187.9361252,83.52733532,166.2201816
405,S,0.4,3,4,4,30,10,5,28.75445501,23.02396303,101.0926619,71.24554499,7.900086838,0.025516926,185.7857602,0.168224216,265.169729,114.8835578,230.1486373
406,S,0.2,4,4,4,30,10,5,13.08946261,20.55318392,202.8932315,86.91053739,2.694781619,0.025696314,63.85639055,0.184556878,88.55917504,40.92055607,82.5302825
407,S,0.3,4,4,4,30,10,5,19.60346387,20.66313588,133.4183464,80.39653613,4.390171104,0.025423964,102.8352086,0.184553576,147.3592972,67.23836367,136.775861
408,S,0.4,4,4,4,30,10,5,26.19686951,20.91384394,99.71847133,73.80313049,6.206337065,0.025379204,145.0992222,0.193409395,211.0006054,94.3930777,189.9039792
409,S,0.2,3,3,3,60,10,5,17.38203367,27.09401144,202.0326595,82.61796633,4.150839784,0.025252218,96.51623037,0.187019038,139.410865,66.07921162,138.5227773
410,S,0.3,3,3,3,60,10,5,26.04482248,27.00068988,131.6655173,73.95517752,6.699252631,0.025296819,156.0712786,0.199641657,230.7928165,107.2963981,223.920958
411,S,0.4,3,3,3,60,10,5,34.81315656,26.65334782,96.95001656,65.18684344,9.406362564,0.025205038,218.2749984,0.169342327,322.3094051,149.9925353,312.6276554
412,S,0.2,4,3,3,60,10,5,15.78117214,24.98495639,205.2957679,84.21882786,2.93578378,0.027162812,73.87257591,0.179593945,104.2243451,51.1858,107.1833184
413,S,0.3,4,3,3,60,10,5,23.67551031,24.86382456,133.9059942,76.32448969,4.84314007,0.02695353,120.8534413,0.177065229,175.3585407,85.15891196,180.4299764
414,S,0.4,4,3,3,60,10,5,31.60330247,24.62104045,99.60660349,68.39669753,6.879605219,0.027019167,172.1219941,0.187177539,252.7984863,121.5491419,257.618918
415,S,0.2,3,4,3,60,10,5,15.77046644,24.86454209,205.4586166,84.22953356,4.218332448,0.024828869,96.29975698,0.190819883,130.1819466,60.14767323,122.381915
416,S,0.3,3,4,3,60,10,5,23.6856355,25.20739611,134.7157545,76.3143645,6.743952073,0.02485474,154.1312686,0.198421574,217.1642968,98.87064554,199.3445985
417,S,0.4,3,4,3,60,10,5,31.63758069,24.87084499,100.0828614,68.36241931,9.389107837,0.02480237,214.0939122,0.188311517,307.3547046,137.8806426,278.693974
418,S,0.2,4,4,3,60,10,5,14.36017894,23.05934601,205.8176939,85.63982106,3.218275372,0.025299733,74.98495839,0.142754865,99.73375094,47.83552934,97.63658459
419,S,0.3,4,4,3,60,10,5,21.51644055,22.79244749,135.4926615,78.48355945,5.236502771,0.025150398,121.2271222,0.149083984,166.5458576,78.73622276,160.3601841
420,S,0.4,4,4,3,60,10,5,28.69405952,23.10281386,101.1050278,71.30594048,7.421144316,0.024903153,169.9676021,0.171808529,239.5308029,109.9536005,224.8374314
421,S,0.2,3,3,4,60,10,5,15.84567195,25.0903306,206.4503607,84.15432805,3.660776738,0.024569994,82.6237103,0.199664664,116.071637,54.81265708,111.694742
422,S,0.3,3,3,4,60,10,5,23.82972662,25.27351682,133.8455411,76.17027338,5.878977349,0.024526776,132.4344064,0.16926291,196.6228781,90.36901179,188.6678714
423,S,0.4,3,3,4,60,10,5,31.79325019,24.96258038,99.39113279,68.20674981,8.291149994,0.024367908,185.4556776,0.165473151,279.7843609,128.1147405,264.4387459
424,S,0.2,4,3,4,60,10,5,14.39437655,22.91974103,206.9692479,85.60562345,2.669714223,0.025260332,62.09843865,0.199406147,85.64857464,41.37314465,85.9950452
425,S,0.3,4,3,4,60,10,5,21.66181492,22.98143753,134.4517277,78.33818508,4.437967964,0.025016233,102.1453031,0.199428177,144.9471819,69.57963668,145.3132526
426,S,0.4,4,3,4,60,10,5,28.88289097,22.8542485,99.95544672,71.11710903,6.352724304,0.024745482,144.4957779,0.177986217,211.2395121,100.4201203,208.1961286
427,S,0.2,3,4,4,60,10,5,14.34516854,22.7212572,205.9371827,85.65483146,3.292252491,0.02722244,83.03863976,0.199959111,108.8651183,50.98338922,102.9235644
428,S,0.3,3,4,4,60,10,5,21.55143564,22.8740592,135.0807289,78.44856436,5.325957249,0.027002806,133.1638737,0.199973917,178.7212299,83.71328691,168.9288955
429,S,0.4,3,4,4,60,10,5,28.7624077,22.76165531,100.5704925,71.2375923,7.462536252,0.026934955,186.0780078,0.167062545,257.1522738,117.4301491,237.6964467
430,S,0.2,4,4,4,60,10,5,12.99641443,20.46181285,202.9050351,87.00358557,2.66291921,0.025530496,62.6598098,0.108649635,79.82843755,38.56997337,78.41293983
431,S,0.3,4,4,4,60,10,5,19.52262054,20.63038884,133.723015,80.47737946,4.363841288,0.025278259,101.5826262,0.138966775,135.1375839,64.27606217,130.6280815
432,S,0.4,4,4,4,60,10,5,26.08760779,20.72075847,100.1545284,73.91239221,6.182163147,0.02505613,142.5367595,0.190769196,197.7264283,92.27717239,186.9392787
433,S,0.2,3,3,3,0,15,5,17.32391451,40.86274917,202.1229996,82.67608549,4.112084776,0.024518418,92.59764322,0.198969873,143.0406405,64.54999335,132.1003976
434,S,0.3,3,3,3,0,15,5,26.03166565,40.59899182,130.8912324,73.96833435,6.652416817,0.024245437,147.9859182,0.195194451,237.1830398,104.1368823,214.4146105
435,S,0.4,3,3,3,0,15,5,34.76645299,39.95307953,96.62235293,65.23354701,9.379479693,0.02407074,207.0120538,0.198980045,334.4967712,146.4737065,298.0094206
436,S,0.2,4,3,3,0,15,5,15.66860984,37.42218674,206.020255,84.33139016,3.030253235,0.024991652,69.67052809,0.180473185,108.5435043,50.51845296,103.4711947
437,S,0.3,4,3,3,0,15,5,23.56354336,37.49043782,133.879592,76.43645664,4.961388006,0.02517354,114.9729239,0.170303154,181.0792165,82.09443334,171.7392132
438,S,0.4,4,3,3,0,15,5,31.49360127,37.09614449,99.36470146,68.50639873,7.030350474,0.025169882,162.8923876,0.162820975,258.0252972,115.9079434,238.5780585
439,S,0.2,3,4,3,0,15,5,15.72412199,37.3488146,206.9960993,84.27587801,3.249228344,0.024712666,73.7986381,0.197619661,110.1736831,50.36430804,101.531507
440,S,0.3,3,4,3,0,15,5,23.66599479,37.6542297,134.174929,76.33400521,5.394211746,0.024523624,121.4971971,0.198884074,186.3320585,84.39555949,176.3482327
441,S,0.4,3,4,3,0,15,5,31.56503725,36.93304092,99.6417474,68.43496275,7.698426321,0.024383728,172.3194799,0.198889669,269.2940175,119.011999,245.2799887
442,S,0.2,4,4,3,0,15,5,14.32094236,33.78487091,206.5542553,85.67905764,2.200852492,0.025500285,51.72066052,0.177985764,83.4968203,38.93894977,79.57596173
443,S,0.3,4,4,3,0,15,5,21.50338274,34.00722816,134.600006,78.49661726,3.682871895,0.026153114,88.95282312,0.188054498,142.9545293,65.39471679,134.369245
444,S,0.4,4,4,3,0,15,5,28.69499118,34.1084772,100.403832,71.30500882,5.283406679,0.029197172,143.6937222,0.19690369,209.7733978,95.11725737,197.3759342
445,S,0.2,3,3,4,0,15,5,15.98543634,37.88498002,202.4583735,84.01456366,4.647009436,0.02334528,99.19171662,0.149756384,136.5800207,60.38426626,118.5833363
446,S,0.3,3,3,4,0,15,5,23.95465064,37.64970264,132.3862836,76.04534936,7.396106958,0.023313852,157.6395302,0.164815839,226.5430656,97.89893608,192.6460086
447,S,0.4,3,3,4,0,15,5,31.90218751,37.29886163,98.16412474,68.09781249,10.30604783,0.023275367,219.2649548,0.163591671,320.3246512,121.531601,251.7621282
448,S,0.2,4,3,4,0,15,5,14.41178852,34.17780205,204.5079366,85.58821148,3.518543866,0.024072251,77.66218411,0.137269274,106.9263235,47.72732039,96.17820748
449,S,0.3,4,3,4,0,15,5,21.68668225,34.00480973,132.8605059,78.31331775,5.659770963,0.024077192,124.9518489,0.144819291,177.5296572,79.03473453,157.6826685
450,S,0.4,4,3,4,0,15,5,28.90825637,34.18279289,98.85294385,71.09174363,7.985684797,0.023722004,173.4650759,0.147328758,253.6325608,110.4131105,216.376945
451,S,0.2,3,4,4,0,15,5,14.47045962,34.36786853,206.044691,85.52954038,4.029008269,0.022512677,82.64574592,0.139356693,107.5091098,48.2493864,95.4415955
452,S,0.3,3,4,4,0,15,5,21.71980991,34.70777972,134.5882354,78.28019009,6.534800342,0.02243883,133.563672,0.160720793,181.9538234,79.31228999,155.1969431
453,S,0.4,3,4,4,0,15,5,28.97787665,34.54178999,100.2730248,71.02212335,9.198978754,0.022361909,187.3087658,0.169504325,262.1715128,112.3406075,219.5036184
454,S,0.2,4,4,4,0,15,5,13.18302628,30.71127569,202.2432852,86.81697372,2.794961202,0.024688292,63.41289697,0.129719941,84.77683679,37.83728334,74.15660877
455,S,0.3,4,4,4,0,15,5,19.79778641,31.00315146,132.1314835,80.20221359,4.609520824,0.024306073,102.8203077,0.168760411,145.0733361,62.84818986,122.236823
456,S,0.4,4,4,4,0,15,5,26.37297632,30.91028963,99.09356931,73.62702368,6.543924889,0.023988223,143.8892818,0.171276156,210.5173686,89.96073361,174.3605013
457,S,0.2,3,3,3,30,15,5,17.41743923,40.92620803,201.2648301,82.58256077,4.368524595,0.023980681,96.02314349,0.192774852,146.0178093,67.75217613,141.437109
458,S,0.3,3,3,3,30,15,5,26.10204975,40.28090407,131.0546746,73.89795025,7.04460082,0.023700049,152.8681858,0.19277304,236.8510139,108.3509544,225.0610609
459,S,0.4,3,3,3,30,15,5,34.84512333,40.06821483,96.66514167,65.15487667,9.834198425,0.023581954,212.2412194,0.181435172,331.753863,148.8822861,307.8869963
460,S,0.2,4,3,3,30,15,5,15.79152512,37.09840629,204.5911543,84.20847488,3.250036184,0.024015274,71.55043675,0.180030378,110.2320949,53.78931472,112.3967921
461,S,0.3,4,3,3,30,15,5,23.71670995,37.35883438,133.1771845,76.28329005,5.312517249,0.023985152,116.7964991,0.19891812,180.718431,86.63247353,181.0883186
